user_id,transaction_time,amount_eur,category,merchant_country,transaction_type
1016,2024-11-15 17:04:05,5.44,Travel,DE,CARD_PAYMENT
1016,2024-11-21 03:54:05,22.36,Groceries,IT,ATM_WITHDRAWAL
1016,2024-12-18 04:50:05,47.34,Online Shopping,ES,TRANSFER
1016,2024-12-21 23:32:05,8.29,Online Shopping,IT,CARD_PAYMENT
1016,2024-12-04 09:19:05,14.13,Online Shopping,FR,CARD_PAYMENT
1016,2024-12-08 19:10:05,24.47,Transport,DE,ATM_WITHDRAWAL
1016,2024-12-14 00:05:05,42.59,Groceries,DE,TRANSFER
1016,2025-01-03 18:21:05,15.35,Travel,AT,CARD_PAYMENT
1016,2025-01-05 22:04:05,13.26,Restaurants,ES,TRANSFER
1016,2024-11-22 20:56:05,6.16,Groceries,ES,CARD_PAYMENT
1019,2024-08-26 03:15:46,21.37,Restaurants,ES,CARD_PAYMENT
1019,2024-08-08 01:04:46,68.39,Subscriptions,UK,CARD_PAYMENT
1019,2024-07-29 03:20:46,23.72,Subscriptions,UK,TRANSFER
1019,2024-09-05 08:53:46,19.82,Travel,UK,CARD_PAYMENT
1019,2024-09-13 19:06:46,24.37,Subscriptions,IT,TRANSFER
1020,2024-07-27 18:14:08,19.95,Travel,DE,TRANSFER
1020,2024-08-11 12:18:08,12.33,Online Shopping,FR,ATM_WITHDRAWAL
1021,2024-03-14 02:54:07,32.92,Transport,UK,ATM_WITHDRAWAL
1021,2024-03-05 10:58:07,23.0,Online Shopping,ES,ATM_WITHDRAWAL
1021,2024-04-07 16:45:07,20.3,Restaurants,FR,TRANSFER
1021,2024-01-10 20:47:07,11.19,Travel,IT,ATM_WITHDRAWAL
1021,2024-02-05 15:15:07,43.91,Online Shopping,ES,CARD_PAYMENT
1021,2024-04-06 09:44:07,29.93,Subscriptions,AT,TRANSFER
1021,2024-02-20 09:01:07,14.41,Travel,DE,ATM_WITHDRAWAL
1021,2024-03-31 12:09:07,36.64,Restaurants,ES,ATM_WITHDRAWAL
1021,2024-02-02 10:27:07,14.9,Online Shopping,ES,CARD_PAYMENT
1021,2024-02-05 02:27:07,12.56,Transport,FR,TRANSFER
1021,2024-01-30 14:14:07,12.73,Restaurants,IT,ATM_WITHDRAWAL
1021,2024-03-02 16:01:07,6.94,Subscriptions,ES,TRANSFER
1021,2024-01-31 13:44:07,26.65,Groceries,IT,TRANSFER
1021,2024-02-13 13:32:07,6.69,Restaurants,DE,TRANSFER
1021,2024-04-06 05:48:07,9.61,Transport,IT,ATM_WITHDRAWAL
1022,2024-01-31 07:12:46,5.78,Groceries,UK,TRANSFER
1022,2024-03-14 22:07:46,19.07,Travel,AT,ATM_WITHDRAWAL
1022,2024-03-31 08:39:46,18.35,Restaurants,ES,TRANSFER
1022,2024-03-15 12:53:46,16.51,Subscriptions,ES,ATM_WITHDRAWAL
1023,2025-02-03 09:59:49,10.75,Groceries,DE,TRANSFER
1023,2025-02-10 00:22:49,9.94,Travel,UK,CARD_PAYMENT
1023,2025-01-23 15:52:49,26.54,Travel,IT,ATM_WITHDRAWAL
1023,2025-01-10 04:15:49,14.44,Restaurants,IT,ATM_WITHDRAWAL
1023,2024-12-22 02:54:49,24.28,Travel,ES,CARD_PAYMENT
1023,2025-02-15 23:41:49,11.81,Restaurants,AT,TRANSFER
1023,2024-12-19 19:53:49,22.39,Groceries,AT,ATM_WITHDRAWAL
1023,2025-01-31 07:48:49,43.9,Transport,FR,ATM_WITHDRAWAL
1023,2025-01-31 03:37:49,28.55,Restaurants,IT,CARD_PAYMENT
1027,2024-10-09 15:32:51,15.68,Groceries,IT,CARD_PAYMENT
1027,2024-08-20 16:24:51,23.44,Groceries,FR,CARD_PAYMENT
1027,2024-08-13 08:34:51,17.38,Transport,DE,CARD_PAYMENT
1027,2024-08-01 12:52:51,20.18,Restaurants,DE,TRANSFER
1027,2024-08-13 03:53:51,16.52,Restaurants,DE,CARD_PAYMENT
1027,2024-08-24 23:44:51,18.2,Online Shopping,IT,TRANSFER
1027,2024-08-28 14:38:51,22.81,Groceries,UK,CARD_PAYMENT
1027,2024-10-15 10:21:51,11.07,Restaurants,AT,CARD_PAYMENT
1027,2024-10-01 17:01:51,10.92,Restaurants,DE,CARD_PAYMENT
1027,2024-10-10 11:46:51,8.73,Online Shopping,FR,CARD_PAYMENT
1027,2024-08-04 19:18:51,7.69,Restaurants,ES,ATM_WITHDRAWAL
1027,2024-10-16 16:05:51,9.68,Restaurants,AT,TRANSFER
1027,2024-09-28 08:03:51,22.1,Subscriptions,UK,ATM_WITHDRAWAL
1027,2024-10-13 15:16:51,11.76,Subscriptions,AT,CARD_PAYMENT
1027,2024-10-28 15:39:51,27.34,Subscriptions,AT,TRANSFER
1027,2024-10-14 13:16:51,20.51,Subscriptions,AT,ATM_WITHDRAWAL
1027,2024-09-18 03:09:51,6.17,Restaurants,DE,ATM_WITHDRAWAL
1027,2024-09-09 09:32:51,29.75,Restaurants,UK,CARD_PAYMENT
1027,2024-10-05 07:53:51,32.67,Groceries,UK,CARD_PAYMENT
1027,2024-09-10 01:11:51,11.06,Subscriptions,FR,ATM_WITHDRAWAL
1033,2024-05-03 22:32:57,25.84,Groceries,IT,TRANSFER
1033,2024-05-14 16:36:57,12.01,Groceries,DE,ATM_WITHDRAWAL
1033,2024-03-23 19:21:57,21.3,Restaurants,AT,ATM_WITHDRAWAL
1033,2024-03-11 02:45:57,9.41,Travel,DE,TRANSFER
1034,2024-02-18 02:48:06,6.85,Subscriptions,IT,TRANSFER
1034,2024-04-14 21:02:06,15.96,Restaurants,DE,CARD_PAYMENT
1034,2024-02-07 06:08:06,18.65,Subscriptions,IT,CARD_PAYMENT
1034,2024-01-27 05:56:06,15.82,Travel,IT,CARD_PAYMENT
1034,2024-02-15 02:12:06,9.87,Subscriptions,AT,TRANSFER
1034,2024-02-21 21:53:06,15.8,Subscriptions,IT,ATM_WITHDRAWAL
1034,2024-02-16 08:32:06,23.61,Online Shopping,DE,ATM_WITHDRAWAL
1034,2024-02-11 15:31:06,19.55,Groceries,DE,CARD_PAYMENT
1034,2024-02-20 20:57:06,22.41,Groceries,FR,ATM_WITHDRAWAL
1034,2024-04-05 04:58:06,13.44,Subscriptions,UK,CARD_PAYMENT
1034,2024-03-31 00:29:06,40.57,Restaurants,FR,ATM_WITHDRAWAL
1034,2024-04-18 18:03:06,9.92,Groceries,IT,CARD_PAYMENT
1034,2024-03-15 08:22:06,26.91,Travel,AT,CARD_PAYMENT
1034,2024-03-19 09:08:06,40.82,Subscriptions,ES,ATM_WITHDRAWAL
1034,2024-02-10 13:33:06,26.8,Groceries,DE,ATM_WITHDRAWAL
1034,2024-02-05 04:31:06,17.79,Restaurants,ES,ATM_WITHDRAWAL
1034,2024-02-24 22:55:06,14.63,Online Shopping,FR,CARD_PAYMENT
1034,2024-01-25 22:58:06,37.4,Restaurants,AT,TRANSFER
1041,2024-02-13 08:07:11,8.55,Groceries,UK,TRANSFER
1041,2024-01-18 22:34:11,11.22,Restaurants,AT,TRANSFER
1041,2024-03-23 19:50:11,15.82,Groceries,AT,TRANSFER
1041,2024-02-29 11:11:11,42.21,Online Shopping,UK,ATM_WITHDRAWAL
1041,2024-01-18 04:15:11,25.23,Transport,ES,ATM_WITHDRAWAL
1041,2024-02-07 04:56:11,11.24,Transport,FR,ATM_WITHDRAWAL
1041,2024-03-14 12:22:11,16.67,Restaurants,FR,TRANSFER
1041,2024-02-19 01:08:11,13.89,Online Shopping,ES,ATM_WITHDRAWAL
1041,2024-01-23 10:29:11,13.12,Travel,IT,TRANSFER
1041,2024-02-15 11:03:11,36.14,Subscriptions,FR,ATM_WITHDRAWAL
1041,2024-02-21 08:46:11,8.82,Transport,AT,ATM_WITHDRAWAL
1042,2024-02-24 02:36:00,52.73,Online Shopping,DE,ATM_WITHDRAWAL
1042,2024-03-16 15:14:00,33.01,Subscriptions,ES,ATM_WITHDRAWAL
1042,2024-03-26 04:25:00,38.65,Travel,DE,TRANSFER
1042,2024-02-27 03:45:00,15.21,Subscriptions,ES,CARD_PAYMENT
1042,2024-03-11 00:06:00,18.36,Transport,AT,CARD_PAYMENT
1042,2024-03-15 01:53:00,8.5,Restaurants,UK,CARD_PAYMENT
1042,2024-04-18 06:24:00,14.66,Online Shopping,ES,CARD_PAYMENT
1042,2024-03-04 20:49:00,27.01,Travel,AT,ATM_WITHDRAWAL
1042,2024-02-27 05:50:00,43.71,Transport,AT,ATM_WITHDRAWAL
1042,2024-04-04 01:55:00,10.34,Groceries,IT,ATM_WITHDRAWAL
1042,2024-05-15 09:03:00,16.13,Online Shopping,AT,TRANSFER
1043,2024-11-19 13:24:52,18.34,Transport,FR,TRANSFER
1043,2024-12-10 12:21:52,8.69,Travel,FR,CARD_PAYMENT
1043,2025-01-04 17:23:52,28.64,Groceries,DE,ATM_WITHDRAWAL
1043,2024-10-23 10:14:52,13.01,Subscriptions,IT,TRANSFER
1043,2024-10-19 05:27:52,17.86,Subscriptions,UK,TRANSFER
1043,2025-01-10 21:41:52,15.31,Restaurants,ES,TRANSFER
1043,2024-12-20 23:03:52,12.51,Travel,AT,CARD_PAYMENT
1043,2024-10-28 04:18:52,20.0,Transport,IT,ATM_WITHDRAWAL
1043,2024-12-18 18:40:52,17.65,Online Shopping,FR,ATM_WITHDRAWAL
1043,2024-12-07 21:22:52,16.07,Travel,UK,CARD_PAYMENT
1043,2024-11-19 14:13:52,12.97,Online Shopping,IT,CARD_PAYMENT
1043,2024-10-28 11:28:52,24.33,Groceries,ES,CARD_PAYMENT
1043,2024-10-28 10:18:52,54.17,Online Shopping,UK,ATM_WITHDRAWAL
1049,2025-01-31 19:15:58,21.84,Travel,AT,ATM_WITHDRAWAL
1049,2025-02-06 00:10:58,36.51,Restaurants,UK,ATM_WITHDRAWAL
1049,2025-01-10 17:46:58,8.72,Online Shopping,FR,TRANSFER
1049,2024-11-24 23:14:58,22.08,Restaurants,IT,CARD_PAYMENT
1049,2024-11-15 09:18:58,10.4,Transport,IT,TRANSFER
1052,2024-08-13 19:43:05,8.28,Online Shopping,DE,ATM_WITHDRAWAL
1052,2024-08-31 17:54:05,12.89,Online Shopping,DE,ATM_WITHDRAWAL
1052,2024-06-23 21:54:05,41.06,Travel,DE,CARD_PAYMENT
1052,2024-08-21 12:21:05,35.52,Subscriptions,FR,TRANSFER
1052,2024-08-21 01:18:05,23.24,Restaurants,IT,ATM_WITHDRAWAL
1052,2024-06-05 21:40:05,8.01,Restaurants,ES,TRANSFER
1052,2024-07-23 23:29:05,17.85,Online Shopping,DE,TRANSFER
1052,2024-08-18 18:48:05,24.07,Transport,FR,ATM_WITHDRAWAL
1052,2024-08-09 10:31:05,22.32,Transport,DE,TRANSFER
1052,2024-07-30 09:14:05,6.64,Travel,ES,CARD_PAYMENT
1052,2024-07-12 14:10:05,11.77,Subscriptions,UK,CARD_PAYMENT
1052,2024-08-31 08:57:05,19.33,Travel,AT,TRANSFER
1052,2024-08-11 14:58:05,27.71,Subscriptions,FR,ATM_WITHDRAWAL
1052,2024-06-23 06:04:05,5.38,Online Shopping,DE,ATM_WITHDRAWAL
1052,2024-06-30 08:46:05,18.22,Transport,AT,ATM_WITHDRAWAL
1052,2024-08-21 06:09:05,21.89,Groceries,AT,ATM_WITHDRAWAL
1052,2024-07-26 07:24:05,33.44,Restaurants,UK,CARD_PAYMENT
1053,2024-01-21 03:34:11,30.44,Online Shopping,IT,CARD_PAYMENT
1053,2024-02-11 14:19:11,28.49,Transport,DE,ATM_WITHDRAWAL
1053,2024-02-06 04:29:11,12.43,Restaurants,ES,TRANSFER
1053,2024-03-02 21:00:11,6.39,Restaurants,DE,ATM_WITHDRAWAL
1053,2024-03-07 15:53:11,15.87,Transport,UK,ATM_WITHDRAWAL
1055,2024-12-30 09:48:05,36.63,Restaurants,UK,ATM_WITHDRAWAL
1055,2024-10-26 02:13:05,46.34,Groceries,AT,ATM_WITHDRAWAL
1055,2024-11-20 08:24:05,30.76,Travel,UK,ATM_WITHDRAWAL
1055,2024-12-19 10:41:05,25.99,Online Shopping,IT,ATM_WITHDRAWAL
1064,2024-07-24 13:37:22,25.22,Subscriptions,UK,ATM_WITHDRAWAL
1064,2024-07-17 00:45:22,14.39,Groceries,UK,CARD_PAYMENT
1064,2024-07-07 04:48:22,18.58,Groceries,AT,ATM_WITHDRAWAL
1064,2024-07-21 00:15:22,54.68,Subscriptions,ES,CARD_PAYMENT
1064,2024-07-19 06:02:22,11.41,Online Shopping,UK,CARD_PAYMENT
1064,2024-08-31 03:51:22,52.92,Travel,FR,CARD_PAYMENT
1064,2024-07-18 22:33:22,16.56,Subscriptions,DE,ATM_WITHDRAWAL
1064,2024-07-14 05:44:22,44.49,Travel,ES,TRANSFER
1064,2024-08-18 20:17:22,8.64,Subscriptions,ES,CARD_PAYMENT
1064,2024-08-01 15:41:22,28.55,Groceries,AT,ATM_WITHDRAWAL
1064,2024-07-26 11:34:22,12.91,Transport,UK,TRANSFER
1064,2024-06-26 01:33:22,8.59,Restaurants,UK,ATM_WITHDRAWAL
1064,2024-08-27 13:33:22,22.9,Subscriptions,DE,CARD_PAYMENT
1064,2024-07-29 23:23:22,36.81,Travel,DE,ATM_WITHDRAWAL
1064,2024-07-27 14:12:22,12.1,Groceries,AT,TRANSFER
1064,2024-08-19 10:37:22,8.17,Restaurants,UK,ATM_WITHDRAWAL
1064,2024-07-24 15:38:22,19.01,Subscriptions,FR,TRANSFER
1064,2024-09-06 06:43:22,19.06,Online Shopping,DE,ATM_WITHDRAWAL
1075,2024-04-07 18:52:58,27.91,Groceries,IT,CARD_PAYMENT
1075,2024-03-12 01:53:58,35.51,Subscriptions,FR,CARD_PAYMENT
1075,2024-03-20 16:08:58,19.38,Travel,AT,CARD_PAYMENT
1075,2024-01-31 23:17:58,61.15,Online Shopping,ES,TRANSFER
1075,2024-04-12 06:50:58,22.98,Online Shopping,UK,CARD_PAYMENT
1075,2024-03-17 08:13:58,16.32,Transport,FR,CARD_PAYMENT
1075,2024-03-08 01:25:58,7.64,Groceries,AT,CARD_PAYMENT
1075,2024-02-13 16:27:58,17.16,Groceries,DE,TRANSFER
1075,2024-02-16 08:21:58,16.41,Online Shopping,AT,CARD_PAYMENT
1075,2024-02-24 07:22:58,35.74,Restaurants,FR,CARD_PAYMENT
1075,2024-04-04 02:46:58,26.51,Travel,FR,TRANSFER
1075,2024-02-22 03:23:58,9.9,Restaurants,AT,CARD_PAYMENT
1075,2024-01-31 00:29:58,22.27,Online Shopping,AT,ATM_WITHDRAWAL
1075,2024-04-22 02:38:58,30.05,Travel,UK,CARD_PAYMENT
1076,2024-11-21 16:06:29,50.24,Online Shopping,ES,TRANSFER
1076,2024-11-23 18:04:29,34.21,Travel,UK,CARD_PAYMENT
1076,2024-09-07 04:43:29,31.71,Subscriptions,AT,ATM_WITHDRAWAL
1076,2024-09-13 12:06:29,20.82,Transport,DE,ATM_WITHDRAWAL
1076,2024-10-23 03:05:29,25.36,Subscriptions,FR,CARD_PAYMENT
1076,2024-11-04 08:24:29,42.51,Restaurants,IT,TRANSFER
1076,2024-10-27 04:55:29,9.03,Subscriptions,UK,TRANSFER
1076,2024-10-20 08:24:29,16.29,Travel,IT,ATM_WITHDRAWAL
1076,2024-11-18 23:05:29,12.63,Transport,FR,ATM_WITHDRAWAL
1076,2024-11-26 18:40:29,25.22,Subscriptions,FR,CARD_PAYMENT
1076,2024-11-05 02:35:29,42.02,Travel,ES,CARD_PAYMENT
1076,2024-11-17 10:27:29,14.04,Groceries,UK,ATM_WITHDRAWAL
1076,2024-11-05 18:55:29,4.79,Travel,FR,TRANSFER
1076,2024-11-19 00:30:29,15.68,Travel,DE,ATM_WITHDRAWAL
1076,2024-10-29 17:26:29,34.75,Groceries,FR,ATM_WITHDRAWAL
1077,2024-05-25 10:30:00,27.73,Transport,IT,TRANSFER
1077,2024-07-04 17:22:00,25.97,Transport,AT,ATM_WITHDRAWAL
1077,2024-05-27 09:17:00,16.98,Groceries,DE,ATM_WITHDRAWAL
1077,2024-06-21 14:43:00,9.32,Restaurants,ES,ATM_WITHDRAWAL
1077,2024-07-07 11:26:00,27.36,Online Shopping,ES,TRANSFER
1077,2024-06-16 04:22:00,12.18,Subscriptions,AT,TRANSFER
1077,2024-06-19 21:04:00,74.47,Transport,UK,TRANSFER
1077,2024-06-26 03:15:00,28.28,Groceries,FR,ATM_WITHDRAWAL
1077,2024-05-07 19:42:00,14.18,Groceries,AT,CARD_PAYMENT
1077,2024-06-30 23:46:00,13.92,Restaurants,FR,CARD_PAYMENT
1077,2024-07-20 18:31:00,19.0,Online Shopping,UK,TRANSFER
1077,2024-06-02 17:23:00,17.4,Travel,AT,CARD_PAYMENT
1077,2024-06-02 01:38:00,39.26,Travel,UK,CARD_PAYMENT
1077,2024-07-01 01:45:00,22.46,Travel,IT,CARD_PAYMENT
1077,2024-06-08 03:41:00,12.95,Transport,DE,ATM_WITHDRAWAL
1077,2024-05-17 23:17:00,62.44,Subscriptions,DE,ATM_WITHDRAWAL
1077,2024-06-25 10:00:00,20.69,Transport,AT,ATM_WITHDRAWAL
1077,2024-06-20 13:07:00,31.86,Transport,UK,ATM_WITHDRAWAL
1077,2024-05-26 06:26:00,13.94,Transport,ES,TRANSFER
1081,2024-04-13 16:43:20,24.97,Subscriptions,ES,ATM_WITHDRAWAL
1081,2024-05-15 21:03:20,24.21,Travel,IT,CARD_PAYMENT
1081,2024-04-03 03:57:20,6.46,Online Shopping,UK,CARD_PAYMENT
1081,2024-04-12 21:49:20,67.3,Travel,IT,CARD_PAYMENT
1081,2024-06-10 14:46:20,43.57,Travel,IT,ATM_WITHDRAWAL
1081,2024-05-03 10:57:20,15.83,Restaurants,ES,ATM_WITHDRAWAL
1088,2025-02-21 05:36:53,10.37,Groceries,DE,CARD_PAYMENT
1088,2025-01-08 07:15:53,24.74,Travel,UK,ATM_WITHDRAWAL
1088,2024-12-14 23:30:53,21.16,Groceries,AT,TRANSFER
1088,2025-01-12 11:37:53,24.86,Transport,ES,TRANSFER
1088,2024-12-20 12:57:53,22.53,Transport,DE,ATM_WITHDRAWAL
1088,2025-02-20 19:29:53,27.21,Online Shopping,UK,CARD_PAYMENT
1088,2025-03-09 03:06:53,47.86,Transport,AT,TRANSFER
1088,2025-01-05 07:37:53,28.24,Travel,FR,ATM_WITHDRAWAL
1088,2025-03-10 17:01:53,10.7,Transport,DE,TRANSFER
1088,2025-01-15 22:48:53,45.49,Groceries,UK,CARD_PAYMENT
1088,2025-02-03 14:17:53,53.75,Groceries,UK,CARD_PAYMENT
1088,2025-02-13 20:39:53,133.12,Restaurants,AT,ATM_WITHDRAWAL
1088,2025-01-10 15:32:53,10.24,Transport,FR,CARD_PAYMENT
1088,2024-12-19 02:33:53,23.24,Travel,FR,TRANSFER
1088,2025-02-11 15:00:53,5.76,Online Shopping,DE,TRANSFER
1088,2025-01-02 06:46:53,27.99,Online Shopping,UK,TRANSFER
1088,2025-01-04 07:03:53,14.46,Restaurants,IT,TRANSFER
1088,2024-12-15 18:21:53,63.69,Groceries,IT,TRANSFER
1088,2024-12-19 00:59:53,12.62,Groceries,FR,CARD_PAYMENT
1092,2024-04-03 13:10:25,7.29,Transport,UK,ATM_WITHDRAWAL
1092,2024-04-07 14:00:25,15.14,Subscriptions,UK,CARD_PAYMENT
1092,2024-05-19 18:13:25,6.14,Online Shopping,AT,TRANSFER
1092,2024-04-19 19:03:25,31.52,Groceries,IT,TRANSFER
1092,2024-04-20 22:55:25,5.82,Restaurants,FR,TRANSFER
1092,2024-06-03 21:35:25,20.43,Subscriptions,DE,TRANSFER
1092,2024-04-03 21:01:25,5.77,Travel,DE,ATM_WITHDRAWAL
1092,2024-05-28 10:03:25,16.57,Online Shopping,FR,ATM_WITHDRAWAL
1093,2024-06-10 12:27:12,53.84,Online Shopping,UK,ATM_WITHDRAWAL
1093,2024-06-11 07:04:12,24.94,Transport,ES,CARD_PAYMENT
1093,2024-05-24 05:25:12,11.96,Travel,AT,TRANSFER
1093,2024-06-09 20:38:12,19.71,Transport,DE,ATM_WITHDRAWAL
1093,2024-05-12 00:33:12,20.3,Groceries,DE,ATM_WITHDRAWAL
1093,2024-07-16 03:51:12,26.67,Travel,UK,ATM_WITHDRAWAL
1093,2024-05-24 04:54:12,8.85,Groceries,ES,TRANSFER
1093,2024-05-15 03:26:12,28.66,Subscriptions,DE,CARD_PAYMENT
1093,2024-07-19 23:41:12,3.96,Restaurants,UK,TRANSFER
1093,2024-05-06 07:30:12,13.76,Subscriptions,ES,ATM_WITHDRAWAL
1093,2024-06-09 21:51:12,14.98,Online Shopping,AT,CARD_PAYMENT
1093,2024-06-15 05:25:12,29.37,Groceries,FR,CARD_PAYMENT
1093,2024-06-20 21:22:12,20.36,Online Shopping,FR,ATM_WITHDRAWAL
1093,2024-05-11 07:48:12,8.64,Subscriptions,AT,TRANSFER
1095,2024-08-25 12:17:35,11.12,Restaurants,AT,ATM_WITHDRAWAL
1095,2024-07-31 16:34:35,22.63,Restaurants,IT,ATM_WITHDRAWAL
1095,2024-09-17 02:01:35,19.15,Online Shopping,IT,TRANSFER
1095,2024-08-22 05:53:35,14.19,Groceries,DE,TRANSFER
1095,2024-07-30 23:12:35,15.05,Online Shopping,ES,ATM_WITHDRAWAL
1095,2024-08-25 03:08:35,30.5,Transport,DE,TRANSFER
1095,2024-06-29 02:45:35,14.72,Restaurants,IT,ATM_WITHDRAWAL
1095,2024-08-28 18:32:35,19.05,Restaurants,FR,ATM_WITHDRAWAL
1095,2024-07-09 02:52:35,73.84,Transport,ES,CARD_PAYMENT
1095,2024-09-01 06:24:35,8.55,Travel,ES,TRANSFER
1095,2024-07-05 17:34:35,6.61,Subscriptions,IT,TRANSFER
1095,2024-08-02 17:58:35,32.14,Transport,AT,ATM_WITHDRAWAL
1095,2024-09-19 08:46:35,13.37,Travel,ES,CARD_PAYMENT
1095,2024-09-23 21:17:35,16.59,Travel,UK,ATM_WITHDRAWAL
1095,2024-08-14 19:48:35,12.57,Transport,UK,ATM_WITHDRAWAL
1095,2024-07-27 08:21:35,17.19,Restaurants,DE,TRANSFER
1095,2024-06-24 22:24:35,52.41,Transport,AT,ATM_WITHDRAWAL
1096,2024-11-14 22:20:17,32.5,Online Shopping,ES,ATM_WITHDRAWAL
1096,2024-10-20 18:14:17,33.69,Online Shopping,AT,CARD_PAYMENT
1096,2024-11-12 05:35:17,8.59,Online Shopping,FR,TRANSFER
1096,2024-12-04 21:20:17,10.07,Groceries,AT,TRANSFER
1096,2024-10-16 22:20:17,3.66,Online Shopping,AT,TRANSFER
1100,2024-08-10 02:13:17,12.36,Groceries,IT,CARD_PAYMENT
1100,2024-07-23 14:18:17,35.66,Groceries,AT,TRANSFER
1100,2024-06-28 13:14:17,27.39,Groceries,FR,ATM_WITHDRAWAL
1100,2024-05-24 12:10:17,17.59,Online Shopping,DE,ATM_WITHDRAWAL
1100,2024-08-17 04:57:17,19.82,Groceries,IT,CARD_PAYMENT
1102,2024-05-12 14:35:09,13.29,Groceries,IT,ATM_WITHDRAWAL
1102,2024-05-04 01:30:09,22.71,Restaurants,IT,TRANSFER
1102,2024-02-29 17:34:09,31.8,Transport,UK,ATM_WITHDRAWAL
1102,2024-03-30 10:28:09,7.62,Online Shopping,UK,ATM_WITHDRAWAL
1102,2024-05-10 10:31:09,24.04,Subscriptions,ES,TRANSFER
1102,2024-05-13 11:17:09,35.14,Restaurants,ES,ATM_WITHDRAWAL
1102,2024-04-21 03:52:09,15.66,Travel,UK,CARD_PAYMENT
1102,2024-04-04 03:37:09,30.58,Groceries,FR,ATM_WITHDRAWAL
1104,2024-04-04 07:51:48,108.72,Transport,UK,ATM_WITHDRAWAL
1104,2024-06-14 22:25:48,18.87,Groceries,FR,ATM_WITHDRAWAL
1104,2024-05-31 04:05:48,25.43,Transport,AT,TRANSFER
1104,2024-04-19 22:34:48,12.9,Subscriptions,DE,ATM_WITHDRAWAL
1104,2024-04-21 22:07:48,22.39,Subscriptions,AT,ATM_WITHDRAWAL
1104,2024-05-31 20:51:48,26.47,Transport,AT,TRANSFER
1104,2024-05-11 12:11:48,22.58,Groceries,DE,CARD_PAYMENT
1104,2024-06-03 19:37:48,10.89,Online Shopping,DE,CARD_PAYMENT
1104,2024-04-05 17:07:48,22.73,Transport,AT,TRANSFER
1104,2024-04-08 20:57:48,48.29,Online Shopping,ES,ATM_WITHDRAWAL
1104,2024-03-29 04:28:48,26.29,Restaurants,AT,CARD_PAYMENT
1104,2024-06-10 22:52:48,35.77,Travel,FR,TRANSFER
1104,2024-04-29 03:15:48,17.42,Subscriptions,FR,TRANSFER
1104,2024-05-22 03:06:48,31.5,Transport,ES,ATM_WITHDRAWAL
1104,2024-06-02 01:32:48,23.75,Subscriptions,ES,ATM_WITHDRAWAL
1106,2024-09-24 05:19:08,11.35,Transport,DE,ATM_WITHDRAWAL
1106,2024-11-15 05:04:08,24.32,Transport,IT,CARD_PAYMENT
1106,2024-10-15 22:48:08,11.08,Restaurants,DE,ATM_WITHDRAWAL
1106,2024-11-07 06:00:08,13.74,Online Shopping,UK,CARD_PAYMENT
1106,2024-09-26 03:28:08,22.5,Groceries,DE,ATM_WITHDRAWAL
1106,2024-10-02 17:10:08,24.01,Travel,IT,CARD_PAYMENT
1106,2024-09-10 19:59:08,9.84,Online Shopping,DE,CARD_PAYMENT
1106,2024-11-12 06:25:08,37.8,Travel,ES,ATM_WITHDRAWAL
1106,2024-09-27 19:15:08,28.31,Subscriptions,IT,CARD_PAYMENT
1106,2024-11-02 15:43:08,13.16,Subscriptions,UK,CARD_PAYMENT
1106,2024-10-15 03:29:08,7.98,Online Shopping,DE,CARD_PAYMENT
1106,2024-09-20 03:44:08,18.41,Online Shopping,DE,ATM_WITHDRAWAL
1106,2024-10-19 19:23:08,15.37,Restaurants,IT,TRANSFER
1106,2024-10-11 20:04:08,21.5,Online Shopping,UK,ATM_WITHDRAWAL
1107,2024-09-19 18:47:03,16.15,Groceries,AT,ATM_WITHDRAWAL
1107,2024-07-16 09:26:03,6.02,Restaurants,IT,CARD_PAYMENT
1107,2024-09-13 15:10:03,15.91,Groceries,DE,CARD_PAYMENT
1107,2024-08-24 02:06:03,16.72,Restaurants,IT,ATM_WITHDRAWAL
1107,2024-08-23 07:56:03,29.38,Online Shopping,DE,TRANSFER
1107,2024-08-25 12:34:03,13.21,Subscriptions,IT,CARD_PAYMENT
1107,2024-08-27 22:20:03,54.99,Groceries,AT,TRANSFER
1107,2024-09-19 07:48:03,6.38,Restaurants,AT,CARD_PAYMENT
1107,2024-09-22 08:20:03,44.11,Subscriptions,FR,TRANSFER
1107,2024-10-14 04:07:03,17.56,Transport,ES,TRANSFER
1107,2024-09-05 12:58:03,33.64,Subscriptions,AT,TRANSFER
1107,2024-08-26 15:03:03,21.07,Subscriptions,IT,CARD_PAYMENT
1107,2024-10-13 11:44:03,39.79,Groceries,IT,CARD_PAYMENT
1107,2024-09-17 10:54:03,15.92,Online Shopping,FR,TRANSFER
1107,2024-07-18 15:22:03,10.39,Subscriptions,FR,ATM_WITHDRAWAL
1107,2024-09-02 21:39:03,47.1,Restaurants,FR,TRANSFER
1107,2024-10-01 18:36:03,18.76,Online Shopping,DE,TRANSFER
1107,2024-07-25 06:25:03,22.94,Restaurants,DE,ATM_WITHDRAWAL
1107,2024-08-26 04:04:03,42.13,Travel,UK,ATM_WITHDRAWAL
1107,2024-07-16 14:48:03,10.81,Restaurants,IT,ATM_WITHDRAWAL
1115,2025-01-24 15:39:33,28.71,Restaurants,IT,TRANSFER
1115,2024-11-17 14:40:33,14.1,Restaurants,DE,TRANSFER
1115,2024-12-06 03:51:33,18.55,Restaurants,IT,ATM_WITHDRAWAL
